,ELEV.m.,Island,LAT,LON,NCEI.id,NESDIS.id,NWS.id,Network,Observer,SCAN.id,SKN,SMART_NODE_RF.id,Station.Name,UID
345,6.096,OA,21.52861111,-158.2261111,USR0000HMAR,3266B468,MKRH1,RAWS,RAWS,,842.8_R,,MAKUA RANGE,21.528611_-158.226111
346,533.4,OA,21.54277778,-158.1988889,USR0000HMRG,3266C2F8,MKGH1,RAWS,RAWS,,842.9_R,,MAKUA RIDGE,21.542778_-158.198889
347,2.4,OA,21.576507,-158.159729,US1HIHN0025,,,COOP,COOP,,843.8_R,,WAIALUA 2.0,21.576507_-158.159729
348,1204.01,OA,21.50675,-158.1448611,,,,PrivateObs,J_Delay,,844.5_R,,MT Kahala JD,21.506750_-158.144861
349,341.26,OA,21.50638889,-158.1766667,,,,NREM,Mair_Fares,,845.1_R,,Makaha Valley 1,21.506389_-158.176667
350,469.57,OA,21.50972222,-158.18194440000002,,,,NREM,Mair_Fares,,845.2_R,,Makaha Valley 2,21.509722_-158.181944
351,598.02,OA,21.50138889,-158.1725,,,,NREM,Mair_Fares,,845.3_R,,Makaha Valley 3,21.501389_-158.172500
352,507.78,OA,21.53194444,-158.16888889999998,,,,NREM,Mair_Fares,,845.4_R,,Makaha Valley 4A,21.531944_-158.168889
353,606.92,OA,21.51,-158.1633333,,,,NREM,Mair_Fares,,845.5_R,,Makaha Valley 5,21.510000_-158.163333
354,726.62,OA,21.50611111,-158.1561111,,,,NREM,Mair_Fares,,845.6_R,,Makaha Valley 6,21.506111_-158.156111
355,296.98,OA,21.50222222,-158.18,,,,NREM,Mair_Fares,,845.7_R,,Makaha Valley MAK2,21.502222_-158.180000
356,223.0,OA,21.5384949,-158.0855832,USC00514318,,,COOP,WAIALUA AG,,855.0_R,,KEMOO CAMP 8 855,21.538495_-158.085583
357,220.0656,OA,21.538200399999997,-158.0893,,,POAH1,HydroNet-UaNet,NWS,,855.3_R,,Poamoho Exp Farm,21.538200_-158.089300
358,220.1,OA,21.53833,-158.08917,USC00518055,,,COOP,COOP,,855.4_R,,POAMOHO EXPERIMENTAL FARM 855,21.538330_-158.089170
359,346.8624,OA,21.50861111,-158.1147222,USR0000HSFB,,,RAWS,RAWS,,857.4_R,,SCHOFIELD FIREBREAK,21.508611_-158.114722
360,298.704,OA,21.495,-158.08194440000003,USR0000HSCO,3266A71E,SCBH1,RAWS,RAWS,,858.0_R,,SCHOFIELD BARRACKS,21.495000_-158.081944
361,388.3152,OA,21.58722222,-158.01305559999997,,3278C10E,KWLH1,RAWS,RAWS,,869.0_R,,KAWAILOA TRAINING AREA,21.587222_-158.013056
362,323.0,OA,21.5698814,-158.0278054,USC00517150,,,COOP,WAIALUA AG,,870.0_R,,OPAEULA 870,21.569881_-158.027805
363,340.0,OA,21.50849545,-158.0089181,USC00518838,,,COOP,RUTHERFORD WB,,874.3_R,,UPPER WAHIAWA 874.3,21.508495_-158.008918
364,597.408,OA,21.53341667,-157.93669440000002,,,,USGS,USGS,,882.4_R,,PoamohoRainGageNo.2nrWaawa,21.533417_-157.936694
365,755.904,OA,21.53386111,-157.9213889,,DD9836AA,PMHH1,USGS,USGS,,883.12_R,,"PoamohoRainGageNo1,nrWaawa",21.533861_-157.921389
366,73.152,OA,21.55644444,-157.899,,17918722,PNSH1,USGS,USGS,,884.4_R,,PunaluuRainGageatalt,21.556444_-157.899000
367,25.0,OA,21.53,-157.85028,USC00514829,,,COOP,COOP,,885.6_R,,KUALOA RANCH 885.6,21.530000_-157.850280
368,698.9,OA,21.47747,-157.9369,,8379F6FA,OFRH1,RAWS,RAWS,,885.7_R,,OAHU FOREST NWR,21.477470_-157.936900
369,74.04,OA,21.51083,-157.86222,USC00514828,,,COOP,COOP,,886.11_R,,"KUALOA RANCH HAKIPUU 886.11, HI US",21.510830_-157.862220
370,28.956,OA,21.54041667,-157.8825556,,17B972EE,KNRH1,USGS,USGS,,886.4_R,,KahanaRainGageatalt,21.540417_-157.882556
371,22.86,OA,21.49684167,-157.86225,,,,USGS,USGS,,886.6_R,,WaikaneRaingageatalt,21.496842_-157.862250
372,8.5344,OA,21.5067005,-157.8547,USC00510920,16C69380,PTRH1,HydroNet-UaNet,RILEY W,,886.8_R,,Hakipuu Mauka,21.506701_-157.854700
373,7.0,OA,21.5213,-157.8374,USC00514830,,,COOP,COOP,,886.9_R,,KUALOA RANCH HEADQUATERTERS 886.9,21.521300_-157.837400
374,8.0,OA,21.638859,-158.058759,USC00519603,,,COOP,COOP / WB,,892.2_R,,WAIMEA ARBORETUM 892.2,21.638859_-158.058759
375,179.832,OA,21.62044167,-158.015025,,,,USGS,USGS,,897.1_R,,KamananuiRaingagenrMaunawai,21.620442_-158.015025
376,219.456,OA,21.62238889,-158.0143056,,DD34C1E4,KMRH1,USGS,USGS,,897.11_R,,KamananuiRainGageatalt,21.622389_-158.014306
377,353.56800000000004,OA,21.59902778,-158.0169167,,1713D512,PPRH1,USGS,USGS,,897.9_R,,PupukeaRdRainGageatalt,21.599028_-158.016917
378,7.6,OA,21.6793,-157.945,USC00514500,,,COOP,NWS,,901.2_R,,KII KAHUKU 911,21.679300_-157.945000
379,2.0,OA,21.64515375,-157.9291927,USC00510242,,,COOP,BYU-HAWAII,,903.1_R,,B Y U LAIE 903.1,21.645154_-157.929193
380,2.0,OA,21.65,-157.9287,US1HIHN0002,,,CoCoRaHS,CoCoRaHS,,903.2_R,,LAIE 0.2 WNW,21.650000_-157.928700
381,1.0,OA,21.60987636,-157.9100271,USC00513208,,,COOP,HON. FIRE DEPT,,904.1_R,,KAPAKA FARM 904.1,21.609876_-157.910027
382,4.0,OA,21.5843,-157.8915,USC00518314,,,COOP,FUJII D,,905.2_R,,PUNALULU PUMP 905.2,21.584300_-157.891500
383,3.9624,OA,21.584299100000003,-157.8916,,19051152,PUNH1,HydroNet-UaNet,NWS,,905.22_R,,Punaluu Pump,21.584299_-157.891600
384,181.6608,OA,21.67916667,-157.98944440000002,USR0000HKAH,325A861E,KTAH1,RAWS,RAWS,,909.0_R,,KAHUKU TRAINING AREA,21.679167_-157.989444
385,1.524,OA,21.68833333,-157.9525,USR0000HKII,8375210E,KFWH1,RAWS,RAWS,,911.1_R,,KII,21.688333_-157.952500
386,870.0,OA,21.41435556,-158.0979028,,,,USGS,FORTINI_MUDD,,916.0_R,,Honouliuli,21.414356_-158.097903
387,50.0,KA,21.90353436,-159.57720880000002,USC00510470,,,COOP,MCBRYDE SUGAR,,927.0_R,,ELEELE 927,21.903534_-159.577209
388,66.0,KA,21.89631087,-159.5572079,USC00518941,,,COOP,MCBRYDE SUGAR,,930.0_R,,WAHIAWA 930,21.896311_-159.557208
389,64.0,KA,21.89019743,-159.51720669999997,USC00519955,,,COOP,MCBRYDE SUGAR,,931.0_R,,WEST LAWAI 931,21.890197_-159.517207
390,134.0,KA,21.90519794,-159.49387219999997,USC00510456,,,COOP,MCBRYDE SUGAR,,934.0_R,,EAST LAWAI 934,21.905198_-159.493872
391,32.0,KA,21.890544000000002,-159.489633,USC00514950,,,COOP,MCBRYDE SUGAR,,935.0_R,,KUKUIULA 935,21.890544_-159.489633
392,73.0,KA,21.90686471,-159.46220569999997,USC00514742,,,COOP,MCBRYDE SUGAR,,936.0_R,,KOLOA 936,21.906865_-159.462206
393,12.0,KA,21.8788,-159.4518,US1HIKI0020,,,CoCoRaHS,CoCoRaHS,,940.2_R,,KOLOA 2.1 SSE,21.878800_-159.451800
394,24.0,KA,21.90102957,-159.42220700000001,USC00515710,,,COOP,GROVE FARM,,941.1_R,,MAHAULEPU 941.1,21.901030_-159.422207
395,159.7152,KA,21.96638889,-159.6638889,,487090B8,WHGH1,RAWS,RAWS,,946.0_R,,WAIMEA HTS,21.966389_-159.663889
396,43.0,KA,21.91909048,-159.6272113,USC00515864,,,COOP,OLOKELE SUGAR,,965.0_R,,MAKAWELI 965,21.919090_-159.627211
397,110.6424,KA,21.9365005,-159.5866,,156011EA,HNPH1,HydroNet-UaNet,NWS,,966.4_R,,Hanapepe,21.936501_-159.586600
398,220.0,KA,21.92519845,-159.5338717,USC00510240,,,COOP,MCBRYDE SUGAR,,985.0_R,,BRYDESWOOD STA 985,21.925198_-159.533872
399,263.0424,KA,21.918300600000002,-159.5265,,,KHEH1,HydroNet-UaNet,KUKUILONO GOLF COU,,986.2_R,,Kalaheo,21.918301_-159.526500
400,160.0,KA,21.9075,-159.5181,US1HIKI0018,,,CoCoRaHS,CoCoRaHS,,986.3_R,,KALAHEO 1.1 SSE,21.907500_-159.518100
401,99.9744,KA,21.907100699999997,-159.4768,USC00517116,195001A6,OMAH1,HydroNet-UaNet,NWS,,992.1_R,,Omao,21.907101_-159.476800
402,195.0,KA,21.94833,-159.46694,USC00514750,,,COOP,MCBRYDE SUGAR,,994.0_R,,KOLOA MAUKA 994,21.948330_-159.466940
403,149.0,KA,21.96491938,-159.43053740000002,USC00511038,,,COOP,GROVE FARM,,1006.0_R,,HALENANAHO 1006,21.964919_-159.430537
404,101.0,KA,21.96491954,-159.3972052,USC00518217,,,COOP,LIHUE PLANTATION,,1013.0_R,,PUHI 1013,21.964920_-159.397205
405,63.0,KA,21.97186009,-159.3688726,USC00515575,,,COOP,LIHUE 1020,,1020.0_R,,LIHUE 1020,21.971860_-159.368873
406,45.0,KA,21.98156999,-159.34220630000002,USW00022536,,HLI,NWS,LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1,,1020.1_R,,LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1,21.981570_-159.342206
407,25.0,KA,21.987,-159.338,US1HIKI0009,,,CoCoRaHS,CoCoRaHS,,1020.6_R,,LIHUE 1.3 NE,21.987000_-159.338000
408,60.0,KA,21.9923,-159.3586,US1HIKI0002,,,CoCoRaHS,CoCoRaHS,,1022.1_R,,LIHUE 1.2 NNW,21.992300_-159.358600
409,26.2128,KA,22.02944444,-159.7622222,,4870603C,MNRH1,RAWS,RAWS,,1029.0_R,,MANA,22.029444_-159.762222
410,652.8816,KA,22.04083333,-159.6958333,,4870734A,POPH1,RAWS,RAWS,,1036.0_R,,PUU OPAE,22.040833_-159.695833
411,1219.2,KA,22.08972222,-159.5925,,DDF7C28E,WLGH1,USGS,USGS,,1042.0_R,,WaialaeRainGagenrWaimea,22.089722_-159.592500
412,1389.888,KA,22.07605556,-159.5361111,,,,USGS,USGS,,1045.0_R,,WaialealeTrailRaingagenrLihue,22.076056_-159.536111
413,1569.72,KA,22.07088889,-159.4979722,USC00516565,DD5E818E,WLLH1,USGS,USGS,,1047.0_R,,Mt.WaialealeRainGagenrLihue,22.070889_-159.497972
414,338.32800000000003,KA,22.0625,-159.4677222,USC00516888,1732B3E0,WLDH1,USGS,LIHUE PLANTATION,,1051.0_R,,NWailuaDitchRainGagenrLihue,22.062500_-159.467722
415,117.0432,KA,22.024000199999996,-159.3868,,1561501A,LIHH1,HydroNet-UaNet,NWS,,1059.0_R,,Lihue Variety Stn,22.024000_-159.386800
416,158.1912,KA,22.0660992,-159.39600000000002,USC00519475,,WUHH1,HydroNet-UaNet,NWS,,1060.0_R,,Wailua UH Exp Stn,22.066099_-159.396000
417,145.0,KA,22.05682632,-159.4005358,,,,STATE,LIHUE PLANTATION,,1061.0_R,,Ekw 5,22.056826_-159.400536
418,158.0,KA,22.066,-159.3962,,15C163D6,WUHH1,HydroNet-UaNet,NWS,,1061.5_R,,Wailua UH Exp Stn,22.066000_-159.396200
419,117.0,KA,22.0239,-159.387,USC00515560,,,COOP,HSPA,,1062.1_R,,LIHUE VRTY STA 1062.1,22.023900_-159.387000
420,90.04,KA,22.0593,-159.365,US1HIKI0023,,,CoCoRaHs,CoCoRaHs,,1063.2_R,,"KAPAA 2.7 SSW, HI US",22.059300_-159.365000
421,21.0,KA,22.036817000000003,-159.3405379,USC00519467,,,COOP,LIHUE PLANTATION,,1065.0_R,,WAILUA KAI 1065,22.036817_-159.340538
422,105.74,KA,22.0722,-159.3766,US1HIKI0025,,,CoCoRaHs,CoCoRaHs,,1065.1_R,,"KAPAA 2.3 SW, HI US",22.072200_-159.376600
423,105.03,KA,22.0721,-159.3767,US1HIKI0026,,,CoCoRaHs,CoCoRaHs,,1065.2_R,,"KAPAA 2.3 SW, HI US",22.072100_-159.376700
424,143.256,KA,22.07561111,-159.3958889,,,,USGS,USGS,,1068.0_R,,LBOpaekaaRainGagenrKapaa,22.075611_-159.395889
425,1021.08,KA,22.08916667,-159.6791667,,487083CE,PLRH1,RAWS,RAWS,,1069.0_R,,PUU LUA,22.089167_-159.679167
426,544.9824,KA,22.13055556,-159.71527780000002,USR0000HMAH,3286026C,MKAH1,RAWS,RAWS,,1074.0_R,,MAKAHA RIDGE,22.130556_-159.715278
427,1097.0,KA,22.129720000000002,-159.65861,USC00513099,,,COOP,BD OF AGR&FTRY,,1075.0_R,,KANALOHULUHULU 1075,22.129720_-159.658610
428,1279.2456,KA,22.1485996,-159.6448,,1900E616,KOKH1,HydroNet-UaNet,NWS,,1076.0_R,,Kokee,22.148600_-159.644800
429,1127.76,KA,22.13492222,-159.6260833,USC00517790,,,USGS,USGS,,1080.0_R,,PaukahanaRaingagenrWaimea,22.134922_-159.626083
430,1042.4160000000002,KA,22.1245,-159.6220833,519130,17B79574,WKRH1,USGS,USGS,,1082.0_R,,WaiakoaliRainGagenrWaimea,22.124500_-159.622083
431,1042.4160000000002,KA,22.11708333,-159.60097219999997,USC00516433,D109224A,MCRH1,USGS,USGS,,1083.0_R,,MoCrsgRainGagenrWaimea,22.117083_-159.600972
432,1219.2,KA,22.15408333,-159.5946111,USC00514610,DDCC972A,KLOH1,USGS,USGS,,1084.0_R,,KilohanaRainGafenrHanalei,22.154083_-159.594611
433,1219.2,KA,22.11425,-159.5866667,,,,USGS,USGS,,1085.0_R,,Mo-KoaieDivideRainGage,22.114250_-159.586667
434,158.496,KA,22.102100399999998,-159.3856,USC00513171,15608488,KPIH1,HydroNet-UaNet,NWS,,1094.2_R,,Kapahi,22.102100_-159.385600
435,139.0,KA,22.0936,-159.3758,US1HIKI0005,,,CoCoRaHS,CoCoRaHS,,1094.3_R,,KAPAA 1.4 W,22.093600_-159.375800
436,111.0,KA,22.0803,-159.3659,US1HIKI0012,,,CoCoRaHS,CoCoRaHS,,1097.2_R,,KAPAA 1.4 SSW,22.080300_-159.365900
437,111.0,KA,22.0805,-159.3662,US1HIKI0003,,,CoCoRaHS,CoCoRaHS,,1097.3_R,,KAPAA 1.4 SW,22.080500_-159.366200
438,157.0,KA,22.0829,-159.3786,US1HIKI0019,,,CoCoRaHS,CoCoRaHS,,1097.4_R,,KAPAA 1.9 WSW,22.082900_-159.378600
439,75.2856,KA,22.1373997,-159.312,,1560029C,ANHH1,HydroNet-UaNet,HAWN FRUIT PACKERS,,1111.4_R,,Anahola,22.137400_-159.312000
440,35.0,KA,22.1959,-159.5564,USC00518155,,,COOP,MCBRYDE SUGAR,,1115.0_R,,PH WAINIHA 1115,22.195900_-159.556400
441,10.457,KA,22.2103,-159.5492,US1HIKI0024,,,CoCoRaHs,CoCoRaHs,,1116.1_R,,"HANALEI 3.0 W, HI US",22.210300_-159.549200
442,90.0,KA,22.213196,-159.47220080000002,USC00518165,,,COOP,PRINCEVILLE RANCH,,1117.0_R,,PRINCEVILLE RANCH 1117,22.213196_-159.472201
443,4.8768,KA,22.1982002,-159.4951,USC00513386,,HNIH1,HydroNet-UaNet,NWS,,1117.8_R,,Hanalei,22.198200_-159.495100
444,18.288,KA,22.17958333,-159.4663889,,,,USGS,USGS,,1131.7_R,,HanaleiRainGageatHanalei,22.179583_-159.466389
445,96.0,KA,22.21194093,-159.40720149999999,USC00514561,,,COOP,RAPOZO N,,1134.0_R,,KILAUEA 1134,22.211941_-159.407201
446,96.0,KA,22.208000000000002,-159.4062,US1HIKI0001,,,CoCoRaHS,CoCoRaHS,,1134.1_R,,KILAUEA 0.3 SE,22.208000_-159.406200
447,79.0,KA,22.2057,-159.4048,US1HIKI0006,,,CoCoRaHS,CoCoRaHS,,1134.2_R,,KILAUEA 0.5 SE,22.205700_-159.404800
448,224.0,KA,22.18140774,-159.3777576,USC00514758,,,COOP,KILAUEA SUGAR,,1137.0_R,,KOLOKO RESERVOIR 113,22.181408_-159.377758
449,74.0,KA,22.1869,-159.3236,US1HIKI0021,,,CoCoRaHS,CoCoRaHS,,1144.1_R,,ANAHOLA 2.8 N,22.186900_-159.323600
450,101.0,KA,22.17972,-159.33194,USC00516529,,,COOP,LIHUE PLANTATION,,1145.0_R,,MOLOAA 1145,22.179720_-159.331940
451,85.344,KA,22.18333333,-159.3375,USR0000HMOL,AAB6D15A,MLDH1,RAWS,RAWS,,1146.0_R,,Moloaa Dairy,22.183333_-159.337500
44,254.2,BI,19.459069,-154.921985,US1HIHI0052,,,COOP,COOP,,66.6_R,,PAHOA 3.3 SEE,19.459069_-154.921985
71,151.5,BI,19.70799,-155.11258,US1HIHI0066,,,COOP,COOP,,89.14_R,,HILO 1.8 WNW,19.707990_-155.112580
217,564.0,MA,20.83346191,-156.31385269999998,USC00510999,,,COOP,HALEAKALA RANCH,,432.0_R,,HALEAKALA RANCH 432,20.833462_-156.313853
221,223.1136,MA,20.955200199999997,-156.6562,,190524C8,MABH1,HydroNet-UaNet,NWS,,465.1_R,,Mahinahina,20.955200_-156.656200
391,14.9,KA,21.8989,-159.5026,US1HIKI0027,,,COOP,COOP,,934.1_R,,LAWAI 1.8 S,21.898900_-159.502600
59,2530.0,BI,19.58363059,-155.4538895,USC00515018,,,COOP,NWS,,76.0_R,,KULANI MAUKA 76,19.583631_-155.453890
98,527.3,BI,19.6225861,-155.927558,US1HIHI0067,,,COOP,COOP,,98.91_R,,HOLUALOA 0.95,19.622586_-155.927558
216,20.0,MA,20.897526,-156.41427,USC00518688,,,COOP,HC&S,,400.0_R,,SPRECKELSVILLE 400,20.897526_-156.414270
218,120.0,MA,20.85846016,-156.3805162,USC00513910,,,COOP,HC&S,,410.0_R,,KEAHUA 410,20.858460_-156.380516
45,23.0,BI,19.3918,-154.9313,US1HIHI0008,,,CoCoRaHS,PAHOA 7.5 S,,67.13_R,,PAHOA 7.5 S,19.391800_-154.931300
86,88.0,BI,19.50364409,-154.86055969999998,USC00513369,,,COOP,BWS,,93.5_R,,KAPOHO LANDING 93.5,19.503644_-154.860560
239,8.8392,MO,21.052,-156.871,USC00513045,,KMLH1,HydroNet-UaNet,NWS,,542.11_R,,Kamalo,21.052000_-156.871000
153,1875.0,MA,20.67847493,-156.3288532,USC00518070,,,COOP,BD OF A&F,,267.2_R,,POLIPOLI SPRINGS 267.2,20.678475_-156.328853
86,18.0,BI,19.613803,-154.95568400000002,US1HIHI0068,,,COOP,COOP,,93.64_R,,KEAAU 5.5,19.613803_-154.955684
133,916.0,BI,20.0375,-155.6347,USC00518386,,,COOP,COOP,,192.9_R,,PUUKAPU HMSTD 192.9,20.037500_-155.634700
342,31.0896,OA,21.57194444,-158.1986111,,3278D278,DLGH1,RAWS,RAWS,,843.7_R,,DILLIINGHAM,21.571944_-158.198611
40,1194.8,BI,19.441359,-155.24874450000002,US1HIHI0071,,,COOP,COOP,,55.6_R,,VOLCANO 4.0,19.441359_-155.248745
42,204.0,BI,19.49197865,-154.9455586,USC00517457,,,COOP,PUNA SUGAR,,65.0_R,,PAHOA 65,19.491979_-154.945559
54,1905.0,BI,19.671,-155.8764,USC00512047,,,COOP,STATE DIV FTRY,,71.0_R,,HONUAULA 71,19.671000_-155.876400
87,27.4,BI,19.5565,-154.8865,US1HIHI0070,,,COOP,COOP,,93.62_R,,PAHOA 5.7 NE,19.556500_-154.886500
84,10.1,BI,19.594568,-154.936038,US1HIHI0072,,,COOP,COOP,,93.63_R,,HAWAIIAN PARADISE PARK 2.4 E,19.594568_-154.936038
9,295.78,BI,18.9928,-155.668,,B1507246,SOPH1,STATE,NWS,,4.15_R,,SOUTH POINT NEAR NAALEHU 12SSW,18.992800_-155.668000
33,1706.88,BI,19.47555556,-155.3627778,USR0000HKEA,FA4447E8,KKUH1,RAWS,RAWS,,47.0_R,,KEMOKU LAVA FLOW,19.475556_-155.362778
179,302.0,MA,20.7903,-156.514,,15DF05C6,P36,STATE,NWS,,302.0_R,,MAALAEA BAY,20.790300_-156.514000
281,195.72,OA,21.4019,-158.067,,DD7ED01C,HOUH1,STATE,NWS,,734.5_R,,HONOULIULI STREAM TRIBUTARY NEAR WAIPAHU 4WNW,21.401900_-158.067000
318,6.66,OA,21.3667,-157.717,,B14036D2,BELH1,STATE,NWS,,793.2_R,,BELLOWS AFS AT WAIMANALO,21.366700_-157.717000
324,4.25,OA,21.4503,-158.184,,15D13434,WBHH1,STATE,NWS,,801.2_R,,WAIANAE BOAT HARBOR,21.450300_-158.184000
336,4.0,OA,21.481939999999998,-157.8458,,162B784C,WHSH1,USGS,USGS,,837.12_R,,WAIAHOLE STREAM NEAR KAHALUU 2N,21.481940_-157.845800
390,4.0,OA,21.695,-157.9811,USC00512570,B1404042,KAHH1,COOP,KUILIMA  GOLF,,912.0_R,,KAUHUKU 912,21.695000_-157.981100
392,9.0,KA,21.89381249,-159.6010997,USW0022526,B159A272,PAKH1,COOP,FAA,,926.0_R,,PORT ALLEN CAA AIRPORT,21.893812_-159.601100
400,14.8,KA,21.8828,-159.429,,B15997E8,POIH1,STATE,NWS,,940.3_R,,POIPU,21.882800_-159.429000
448,88.49700000000001,KA,22.2114,-159.44299999999998,,B15952F6,PRIH1,STATE,NWS,,1117.9_R,,PRINCEVILLE AIRPORT NEAR KILAUEA 4W,22.211400_-159.443000
89,12.0,BI,19.8314012,-155.9858256,USC00514765,,,COOP,KO VILLAGE RES,,93.8_R,,KONA VILLAGE 93.8,19.831401_-155.985826
312,108.0,OA,21.3283,-157.80100000000002,,16EA459A,WISH1,USGS,USGS,,785.11_R,,WAIHI STREAM NEAR HONOLULU 3NE,21.328300_-157.801000
453,86.9,KA,22.217157,-159.474314,US1HIKI0028,,,COOP,COOP,,1118.8_R,,PRINCEVILLE 0.8 ESE,22.217157_-159.474314
23,5.0,BI,19.4184,-155.9112,USC00518552,,,COOP,HAW NATL HSTL PA,,27.4_R,,PUUHONUA O HONA 27.4,19.418400_-155.911200
47,232.0,BI,19.4132,-154.9522,USC00514171,,,COOP,COOP,,67.9_R,,KEAUOHANA 67.9,19.413200_-154.952200
9,1991.7737,BI,19.2564,-155.6144,,32D64524,NENH1,RAWS,Nene Cabin,,9.2_R,,Nene Cabin,19.256400_-155.614400
42,164.05,BI,19.61,-155.96,,,E6648,APRSWXNET,unknown,,69.51_R,,Kailua Kona HI US E6648-EW6648 ,19.610000_-155.960000
100,310.01,BI,20.101,-155.531,,,E6549,APRSWXNET,unknown,,208.1_R,,Honokaa HI US E6549-AH6AE ,20.101000_-155.531000
120,1149.0,MA,20.80179746,-156.2805211,,,LKHH1,STATE,BD OF A&F,,329.0_R,,LOWER KAHUKU CS,20.801797_-156.280521
142,233.76,MA,20.875,-156.516,,,AR427,APRSWXNET,unknown,,387.6_R,,Maui HI US AR427-AH6GR ,20.875000_-156.516000
147,473.95,MA,20.855,-156.315,,,AP834,APRSWXNET,unknown,,432.4_R,,Makawao AP834-KH6HHG,20.855000_-156.315000
168,396.2,LA,20.7882389,-156.94663899999998,USC00515275,,PHNY,NWS,HAWN AIRLINES,,656.0_R,,LANAI AIRPORT 656,20.788239_-156.946639
184,111.96,OA,21.298000000000002,-157.792,,,AU956,APRSWXNET,unknown,,721.5_R,,Honolulu HI US AU956-KH6CTR ,21.298000_-157.792000
205,549.0,OA,21.335160000000002,-157.81058000000002,USC00517810,,,COOP,BWS,,784.0_R,,PAUOA FLATS 784,21.335160_-157.810580
233,1224.0,OA,21.50777778,-158.1425,,,,STATE,FAA,,844.0_R,,Mount Kaala,21.507778_-158.142500
239,14.0,OA,21.5084922,-157.8555853,,16C69380,HAKH1,HydroNet-UaNet,KUALOA RANCH,,886.1_R,,Waikane - Hakipuu Mauka,21.508492_-157.855585
281,122.0,KA,22.070999999999998,-159.359,,,F0098,APRSWXNET,unknown,,1063.3_R,,Kapaa HI US F0098-AH7L ,22.071000_-159.359000
53,183.0,BI,19.644743,-155.0805636,,CD07410A,WEXH1,STATE,UNIV HAWAII,,88.8_R,,Waiakea Exp Farm,19.644743_-155.080564
79,1417.0152,BI,19.861400600000003,-155.6506,,,WHIH1,HydroNet-UaNet,Waikii,,100.3_R,,Waikii,19.861401_-155.650600
91,345.6432,BI,19.788499800000004,-155.1313,,,PPWH1,HydroNet-UaNet,NWS,,140.6_R,,Papaikou Well,19.788500_-155.131300
191,8.8392,OA,21.2991009,-157.6644,,,HAJH1,HydroNet-UaNet,NWS,,724.22_R,,Hawaii Kai Golf Course,21.299101_-157.664400
207,84.1248,OA,21.3875008,-157.8099,,,LULH1,HydroNet-UaNet,NWS,,781.12_R,,Luluku,21.387501_-157.809900
276,70.0,KA,21.964722000000002,-159.666944,,1900E616,WMTH1,unknown,NWS,,946.1_R,,WAIMEA TANK AT WAIMEA,21.964722_-159.666944
306,35.052,KA,22.1959991,-159.5563,,,WNHH1,HydroNet-UaNet,NWS,,1115.1_R,,PH Wainiha,22.195999_-159.556300
84,334.0,BI,19.9672,-155.2367,,,F9660,APRSWXNET,unknown,,132.6_R,,"Laupahoehoe, HI US F9660-FW9660",19.967200_-155.236700
224,182.69,OA,21.423000000000002,-157.952,,,F9678,APRSWXNET,unknown,,834.14_R,,Pearl City HI US F9678-FW9678 ,21.423000_-157.952000
252,3.96,OA,21.65,-157.929,,,C5306,APRSWXNET,unknown,,903.4_R,,Laie HI US C5306-CW5306 ,21.650000_-157.929000
289,106.41,KA,22.072,-159.376,,,F9608,APRSWXNET,unknown,,1065.3_R,,Kapaa HI US F9608-FW9608 ,22.072000_-159.376000
35,0.0,BI,19.707,-155.97799999999998,,,G0154,APRSWXNET,unknown,,69.28_R,,Kailua-Kona HI US G0154-W6SPO-13 ,19.707000_-155.978000
45,242.0,BI,19.71414,-155.12933999999998,US1HIHI0053,,,COOP,COOP,,88.31_R,,HILO 3.0,19.714140_-155.129340
47,522.23157,BI,19.7667,-155.1544,,D114953C,NLIH1,USGS,USGS,,89.15_R,,HONOLII STREAM NEAR PAPAIKOU NEAR HILO 3N ,19.766700_-155.154400
38,457.0,BI,19.53364321,-155.9255461,USC00512751,,,COOP,KONA EXP STATION,,73.2_R,,KAINALIU 73.2,19.533643_-155.925546
158,0.0,OA,21.408,-157.79399999999998,,,G0987,APRSWXNET,unknown,,781.21_R,,Kaneohe HI US G0987-GW0987 ,21.408000_-157.794000
159,50.0,OA,21.4,-157.806,,,D9459,APRSWXNET,unknown,,781.31_R,,Kaneohe HI US D9459-DW9459 ,21.400000_-157.806000
119,6.396949,OA,21.43139,-157.81528,,3B052656,HRRH1,unknown,NWS,,837.8_R,,Heeia NERR,21.431390_-157.815280
